Treatment,target,botton_score,max,min,range,mean,std,median,non_zero_per_row
Brevis,0.75,0.1113,20.55,14.44,6.11,17.29,2.538,17.085,4
Brevis,0.75,0.184,21.47,9.26,12.21,17.3475,5.4927,19.33,4
Brevis,1.0,0.1728,18.56,13.6,4.96,16.08,3.5072,16.08,2
Brevis,1.0,0.279,21.83,10.75,11.08,16.29,7.8347,16.29,2
Brevis,0.5,0.0264,24.42,20.15,4.27,21.56,1.9579,20.835,4
Brevis,0.8,0.3406,23.29,10.47,12.82,14.448,5.1321,12.37,5
Brevis,0.6,0.1201,23.43,11.71,11.72,16.884,5.691,15.14,5
Brevis,1.0,0.0386,17.59,14.51,3.08,16.1167,1.5443,16.25,3
Brevis,0.75,0.0519,23.65,9.36,14.29,17.805,6.8896,19.105,4
Brevis,0.75,0.2246,25.5,14.05,11.45,18.0325,5.3941,16.29,4
Brevis,0.75,0.1349,22.91,11.47,11.44,17.18,5.8724,17.17,4
Brevis,0.8,0.2622,24.23,12.52,11.71,17.452,4.9829,16.06,5
Brevis,0.5,0.1957,28.75,12.02,16.73,20.575,7.9622,20.765,4
Brevis,0.5,0.0623,24.41,10.04,14.37,18.0425,7.1954,18.86,4
Brevis,0.75,0.1641,23.61,11.72,11.89,15.62,5.4037,13.575,4
Brevis,0.8,0.3071,23.42,11.77,11.65,15.732,4.6442,14.84,5
Brevis,0.5,0.002,24.54,19.3,5.24,22.355,2.5991,22.79,4
Brevis,0.75,0.0463,22.02,12.64,9.38,18.01,4.5409,18.69,4
Brevis,0.5,0.3803,26.31,6.84,19.47,17.8475,8.4048,19.12,4
Brevis,0.6,0.2237,23.93,10.88,13.05,18.996,4.8607,20.23,5
Brevis,1.0,0.2245,14.93,8.85,6.08,12.2133,3.0912,12.86,3
Brevis,0.75,0.4629,21.95,7.75,14.2,14.98,5.803,15.11,4
Brevis,0.0,0.0197,22.35,21.53,0.82,21.94,0.5798,21.94,2
Brevis,0.33,0.0282,22.74,15.99,6.75,20.29,3.736,22.14,3
Brevis,1.0,0.0983,22.94,13.14,9.8,16.9433,5.2553,14.75,3
Brevis,0.67,0.0976,24.76,14.37,10.39,20.6467,5.5225,22.81,3
Brevis,0.5,0.2214,22.63,13.18,9.45,17.905,6.6822,17.905,2
Brevis,0.75,0.094,24.26,17.52,6.74,20.125,3.1648,19.36,4
Brevis,0.5,0.074,23.02,16.55,6.47,20.2525,2.7004,20.72,4
Brevis,0.75,0.2385,24.71,9.96,14.75,14.92,6.6451,12.505,4
Brevis,0.25,0.0778,24.89,8.64,16.25,20.0725,7.6774,23.38,4
Brevis,0.8,0.3145,23.23,11.64,11.59,16.3,4.6965,17.17,5
Brevis,0.6,0.2063,23.62,6.05,17.57,16.832,7.114,18.58,5
Brevis,0.5,0.0096,23.82,14.35,9.47,21.035,4.5099,22.985,4
Brevis,0.4,0.0793,27.01,9.13,17.88,20.76,7.1688,21.74,5
Brevis,0.4,0.1375,26.07,13.48,12.59,21.428,4.9048,23.66,5
Brevis,0.4,0.0627,24.26,14.39,9.87,21.13,3.9784,23.0,5
Brevis,0.4,0.0402,23.28,18.18,5.1,20.76,2.1423,21.04,5
Brevis,1.0,0.0735,23.45,14.35,9.1,19.416,4.5101,22.14,5
Brevis,0.67,0.0045,24.47,21.59,2.88,23.4167,1.5881,24.19,3
Brevis,0.4,0.0284,23.91,12.6,11.31,19.172,5.9797,23.07,5
Brevis,0.6,0.0827,24.76,12.29,12.47,20.382,4.8971,20.6,5
Brevis,0.6,0.0643,23.48,5.38,18.1,17.578,7.5589,20.71,5
Brevis,0.6,0.035,23.56,12.04,11.52,17.94,5.2323,16.49,5
Brevis,0.5,0.1172,24.3,11.68,12.62,20.0225,5.6915,22.055,4
Brevis,0.67,0.0314,21.19,11.09,10.1,17.71,5.7356,20.85,3
Brevis,0.8,0.3598,24.23,6.13,18.1,16.28,7.1242,16.8,5
Brevis,0.6,0.1511,24.76,11.24,13.52,18.062,5.812,16.84,5
Brevis,0.75,0.2358,22.99,12.39,10.6,16.905,4.467,16.12,4
Brevis,1.0,0.133,21.24,13.98,7.26,17.4725,3.2413,17.335,4
Brevis,0.4,0.0092,27.0,17.89,9.11,22.91,4.5731,24.71,5
Brevis,0.67,0.0812,24.76,16.44,8.32,21.2333,4.3022,22.5,3
Brevis,0.75,0.476,25.68,8.15,17.53,15.6025,7.4398,14.29,4
Brevis,0.5,0.0557,24.51,15.13,9.38,20.1175,4.6739,20.415,4
Brevis,1.0,0.1779,20.73,9.64,11.09,16.2825,4.9162,17.38,4
Brevis,0.6,0.0474,24.29,18.27,6.02,21.31,2.4419,20.98,5
Brevis,0.8,0.1605,22.33,11.36,10.97,17.916,4.4983,20.07,5
Brevis,0.5,0.0775,15.55,5.64,9.91,11.725,4.686,12.855,4
Brevis,1.0,0.1126,17.24,11.01,6.23,14.73,3.2865,15.94,3
Brevis,0.8,0.3151,18.03,8.78,9.25,13.056,3.8882,11.99,5
Brevis,0.75,0.0431,17.64,14.4,3.24,15.57,1.4346,15.12,4
Brevis,1.0,0.3143,17.59,5.54,12.05,12.584,5.4799,15.75,5
Brevis,0.8,0.2773,21.58,8.13,13.45,16.724,5.1141,18.2,5
Brevis,0.8,0.1032,17.7,13.13,4.57,15.094,1.6961,15.06,5
Brevis,0.5,0.1908,18.53,11.45,7.08,14.7925,3.227,14.595,4
Brevis,0.8,0.0637,19.35,14.17,5.18,16.718,2.2111,16.52,5
Brevis,0.67,0.1309,16.56,4.4,12.16,12.3167,6.862,15.99,3
Brevis,0.75,0.2065,18.21,10.84,7.37,14.755,3.0877,14.985,4
Brevis,1.0,0.0065,16.89,15.29,1.6,16.27,0.8586,16.63,3
Brevis,0.75,0.0942,18.49,7.37,11.12,14.33,5.1515,15.73,4
Brevis,0.6,0.139,19.39,13.47,5.92,16.064,2.2497,15.46,5
Brevis,0.6,0.0627,18.36,11.07,7.29,15.1,3.4422,16.39,5
Brevis,1.0,0.0186,16.6,8.36,8.24,13.49,3.7572,15.32,5
Brevis,0.75,0.0725,16.78,9.84,6.94,14.095,3.1868,14.88,4
Brevis,0.8,0.1087,19.71,13.93,5.78,16.856,2.0756,16.69,5
Brevis,0.4,0.112,19.82,9.61,10.21,15.676,4.6151,18.05,5
Brevis,1.0,0.5409,19.7,8.62,11.08,12.622,4.689,10.4,5
Brevis,1.0,0.2242,18.31,7.89,10.42,14.59,3.9972,15.0,5
Brevis,1.0,0.1915,17.88,11.01,6.87,14.254,2.8325,14.05,5
Brevis,0.4,0.1517,19.52,12.11,7.41,16.144,2.96,17.18,5
Brevis,1.0,0.3478,19.48,8.31,11.17,14.876,4.0521,15.42,5
Brevis,1.0,0.1064,17.73,7.86,9.87,14.6525,4.5884,16.51,4
Brevis,0.33,0.0156,19.27,16.55,2.72,17.65,1.4326,17.13,3
Brevis,1.0,0.0123,17.2,12.23,4.97,15.3025,2.3497,15.89,4
Brevis,0.6,0.0743,19.11,13.5,5.61,16.6,2.2238,16.83,5
Brevis,0.8,0.6454,15.46,5.75,9.71,10.598,3.4952,10.27,5
Brevis,1.0,0.2805,17.5,8.39,9.11,12.932,3.8876,13.1,5
Brevis,0.75,0.032,18.58,9.71,8.87,15.955,4.2073,17.765,4
Brevis,1.0,0.1084,19.76,13.81,5.95,16.9925,2.4425,17.2,4
Brevis,1.0,0.1904,17.16,7.94,9.22,13.6333,4.9772,15.8,3
Brevis,0.75,0.412,17.72,7.13,10.59,11.0225,4.6288,9.62,4
Brevis,1.0,0.4661,20.64,8.2,12.44,13.7725,5.2395,13.125,4
Brevis,0.6,0.306,17.38,9.06,8.32,13.538,2.9842,13.43,5
Brevis,0.67,0.2185,13.05,8.11,4.94,10.86,2.5172,11.42,3
Brevis,1.0,0.2134,15.33,7.76,7.57,12.2725,3.3467,13.0,4
Brevis,0.6,0.2105,18.31,7.1,11.21,14.126,4.492,15.61,5
Brevis,0.8,0.0872,18.75,13.68,5.07,16.292,2.1446,17.17,5
Brevis,1.0,0.0405,17.84,13.36,4.48,15.912,1.7853,15.75,5
Brevis,1.0,0.2814,16.92,8.62,8.3,13.164,3.2634,14.0,5
Brevis,1.0,0.1831,14.86,6.37,8.49,11.762,3.5721,13.54,5
Brevis,0.6,0.0377,18.13,6.16,11.97,14.808,5.036,17.21,5
Brevis,0.75,0.5907,17.67,6.49,11.18,11.68,4.9178,11.28,4
Brevis,0.5,0.0473,18.03,14.2,3.83,16.2075,1.7275,16.3,4
Brevis,1.0,0.2497,17.35,10.14,7.21,13.654,3.0563,14.8,5
Brevis,1.0,0.0562,18.27,14.49,3.78,16.29,1.7159,16.2,4
Brevis,0.8,0.3908,19.51,8.03,11.48,13.766,5.2149,16.1,5
Brevis,1.0,0.034,18.25,15.09,3.16,16.52,1.6012,16.22,3
Brevis,0.8,0.1797,17.25,11.35,5.9,14.054,2.3542,13.85,5
Brevis,0.4,0.0573,19.11,14.22,4.89,17.066,1.9537,17.82,5
Brevis,0.8,0.1157,18.48,10.41,8.07,15.844,3.1777,17.04,5
Brevis,0.6,0.1165,18.4,7.32,11.08,15.552,4.6334,17.52,5
Brevis,1.0,0.1573,16.58,8.7,7.88,13.294,3.4268,14.84,5
Brevis,1.0,0.3233,17.68,7.16,10.52,13.808,3.9575,14.42,5
Brevis,0.8,0.0942,17.7,10.34,7.36,13.848,3.3775,12.79,5
Brevis,1.0,0.1439,17.16,10.5,6.66,14.682,2.5322,15.57,5
Brevis,1.0,0.2213,17.22,7.68,9.54,13.474,4.0603,15.69,5
Brevis,1.0,0.4157,15.98,6.84,9.14,11.582,4.0547,13.39,5
Brevis,1.0,0.1635,17.22,8.55,8.67,11.8567,4.6866,9.8,3
Brevis,1.0,0.0422,17.21,14.28,2.93,15.4225,1.2707,15.1,4
Brevis,1.0,0.0558,19.01,10.66,8.35,16.5425,3.9437,18.25,4
Brevis,1.0,0.0264,15.38,13.29,2.09,14.2833,1.0488,14.18,3
Brevis,1.0,0.084,17.03,10.06,6.97,13.006,3.5104,11.27,5
Brevis,1.0,0.0008,14.46,14.04,0.42,14.2067,0.223,14.12,3
Brevis,1.0,0.5484,16.08,5.55,10.53,10.7725,4.8808,10.73,4
Brevis,1.0,0.0781,16.67,11.5,5.17,14.454,2.1388,15.08,5
Brevis,0.75,0.0077,19.6,16.57,3.03,17.4275,1.4514,16.77,4
Brevis,1.0,0.1417,16.52,8.55,7.97,13.768,3.1973,15.15,5
Brevis,1.0,0.1155,19.37,12.56,6.81,16.448,2.6986,17.42,5
Brevis,1.0,0.0419,18.45,13.71,4.74,16.176,2.0126,15.88,5
Brevis,1.0,0.0734,16.7,10.74,5.96,14.7875,2.7318,15.855,4
Brevis,1.0,0.04,17.55,12.32,5.23,15.7875,2.3809,16.64,4
Brevis,1.0,0.0584,17.19,13.28,3.91,15.6025,1.6575,15.97,4
Brevis,0.6,0.0904,19.25,9.73,9.52,13.862,4.7146,10.93,5
Brevis,0.4,0.0655,17.91,13.52,4.39,16.058,1.6564,16.53,5
Brevis,0.8,0.0266,16.38,11.0,5.38,13.74,2.5545,13.72,5
Brevis,1.0,0.1328,18.43,7.96,10.47,13.862,5.0702,16.4,5
Brevis,0.8,0.2333,17.98,6.16,11.82,13.786,4.6925,15.3,5
Brevis,0.8,0.2526,17.47,9.77,7.7,13.728,3.1056,14.59,5
Brevis,1.0,0.1013,17.78,8.29,9.49,14.71,3.807,15.84,5
Brevis,1.0,0.0709,16.16,12.07,4.09,13.8067,2.1136,13.19,3
Brevis,1.0,0.0345,18.56,15.71,2.85,16.888,1.2252,16.42,5
Brevis,1.0,0.0547,17.51,13.12,4.39,15.196,1.9225,14.5,5
Brevis,1.0,0.0846,15.07,7.12,7.95,11.4,4.0986,11.705,4
Brevis,1.0,0.0839,16.97,12.6,4.37,14.63,2.2014,14.32,3
Brevis,0.6,0.0228,17.26,12.66,4.6,15.132,1.9769,14.54,5
Brevis,1.0,0.2588,18.2,10.75,7.45,13.906,2.7746,13.65,5
Brevis,0.67,0.0588,18.96,14.71,4.25,16.92,2.1301,17.09,3
Brevis,0.8,0.3953,18.58,7.01,11.57,13.232,4.8969,15.14,5
Brevis,0.75,0.0881,19.59,13.83,5.76,16.9,2.5238,17.09,4
Brevis,0.8,0.1711,18.3,8.31,9.99,14.218,4.4539,16.57,5
Brevis,0.33,0.0385,18.47,14.7,3.77,16.2767,1.9592,15.66,3
Brevis,0.8,0.1684,17.47,11.8,5.67,13.944,2.2313,14.05,5
Brevis,0.8,0.0678,18.77,14.27,4.5,16.478,1.8657,16.66,5
Brevis,1.0,0.1198,19.42,12.78,6.64,16.4767,3.3835,17.23,3
Brevis,0.8,0.0876,19.11,10.22,8.89,15.048,3.7347,14.06,5
Brevis,0.75,0.2083,18.38,11.36,7.02,14.4325,3.331,13.995,4
Brevis,0.5,0.0262,21.53,12.66,8.87,18.6675,4.1308,20.24,4
BA,0.8,0.251,10.83,6.3,4.53,9.046,1.7326,9.45,5
BA,0.8,0.6185,12.51,3.46,9.05,8.948,3.5968,10.41,5
BA,0.8,0.5645,11.39,3.8,7.59,8.404,2.9312,9.08,5
BA,1.0,0.1023,12.4,9.3,3.1,11.078,1.1354,11.11,5
BA,0.8,0.8633,12.46,4.73,7.73,8.22,2.8831,7.98,5
BA,1.0,0.2575,11.69,7.19,4.5,9.19,2.0591,8.99,5
BA,1.0,0.2422,10.96,5.04,5.92,8.3375,2.8366,8.675,4
BA,0.6,0.0792,10.82,7.17,3.65,9.394,1.501,9.76,5
BA,0.8,0.4091,12.73,6.92,5.81,9.788,2.2955,10.27,5
BA,0.8,0.1306,13.53,9.96,3.57,11.698,1.3428,11.46,5
BA,1.0,0.2648,11.81,3.96,7.85,9.516,3.1873,10.78,5
BA,0.6,0.22,11.8,7.86,3.94,9.88,1.5047,9.98,5
BA,1.0,0.1034,11.91,8.82,3.09,10.442,1.3391,10.89,5
BA,0.6,0.0978,11.96,8.99,2.97,10.46,1.3152,10.72,5
BA,0.6,0.2101,11.76,4.8,6.96,9.678,2.8043,10.59,5
BA,0.8,0.1,11.53,9.22,2.31,10.232,0.9208,10.4,5
BA,1.0,0.0006,10.48,3.48,7.0,8.298,2.9269,9.37,5
BA,0.8,0.3558,12.33,6.24,6.09,9.602,2.6457,10.95,5
BA,0.75,0.8808,11.46,3.73,7.73,7.7575,3.3296,7.92,4
BA,0.8,0.2476,9.65,5.95,3.7,7.61,1.7118,7.22,5
BA,1.0,0.1036,12.58,5.32,7.26,10.396,3.0629,12.1,5
BA,0.8,0.3222,11.25,6.96,4.29,8.968,1.6858,8.32,5
BA,0.8,0.5564,13.36,6.18,7.18,8.412,2.9333,7.99,5
BA,0.8,0.0541,11.92,8.35,3.57,10.604,1.4108,10.59,5
BA,1.0,0.0113,11.23,3.7,7.53,8.894,3.1811,10.29,5
BA,1.0,0.1352,10.43,6.82,3.61,9.168,1.4137,9.66,5
BA,1.0,0.6567,11.66,4.71,6.95,8.668,2.506,9.1,5
BA,1.0,0.0991,10.44,4.53,5.91,8.806,2.4874,10.12,5
BA,0.75,0.2316,13.89,9.07,4.82,11.155,2.0494,10.83,4
BA,1.0,0.4566,12.94,5.82,7.12,9.98,2.6326,10.43,5
BA,1.0,0.2612,10.23,6.78,3.45,8.588,1.3259,8.97,5
BA,1.0,0.1004,13.09,9.89,3.2,11.482,1.2862,11.5,5
BA,0.8,0.1046,10.61,8.22,2.39,9.376,0.954,9.02,5
BA,0.75,0.089,12.09,7.94,4.15,10.59,1.8676,11.165,4
BA,0.8,0.3263,12.63,5.01,7.62,8.934,3.4126,9.18,5
BA,0.8,0.0077,9.54,6.9,2.64,8.336,1.339,8.81,5
BA,1.0,0.054,11.13,9.02,2.11,10.2533,1.0993,10.61,3
BA,0.8,0.0107,11.42,8.71,2.71,10.66,1.1433,11.25,5
BA,0.6,0.0065,12.38,11.63,0.75,12.052,0.2698,12.08,5
BA,0.6,0.5602,12.8,5.94,6.86,9.346,2.4802,9.66,5
BA,1.0,0.1045,12.32,8.48,3.84,10.858,1.5447,11.55,5
BA,1.0,0.4365,11.8,4.98,6.82,8.582,2.7758,8.36,5
BA,1.0,0.2063,10.91,6.03,4.88,9.3025,2.2144,10.135,4
BA,0.6,0.2286,12.16,7.43,4.73,10.08,1.7932,10.1,5
BA,0.8,0.094,10.99,6.22,4.77,9.388,1.9153,9.85,5
BA,0.8,0.0904,10.82,7.21,3.61,9.664,1.4277,10.02,5
BA,1.0,0.2261,10.73,4.02,6.71,8.172,3.0419,9.93,5
BA,0.75,0.0757,12.3,9.97,2.33,10.7575,1.0847,10.38,4
BA,1.0,0.5281,12.27,5.0,7.27,9.312,2.6899,9.44,5
BA,1.0,0.7859,11.91,3.35,8.56,8.644,3.2035,9.7,5
BA,0.8,0.2074,11.15,7.43,3.72,9.428,1.4172,9.51,5
BA,0.8,0.0639,10.41,7.76,2.65,9.31,1.073,9.44,5
BA,0.8,0.0693,10.24,7.75,2.49,9.178,0.9982,9.24,5
BA,1.0,0.3526,10.82,4.0,6.82,8.3,2.8233,9.61,5
BA,0.8,0.0393,9.44,6.83,2.61,8.348,1.0761,8.16,5
BA,0.8,0.0668,10.94,5.27,5.67,8.566,2.3743,8.17,5
BA,1.0,0.4281,10.54,5.88,4.66,8.332,1.8202,8.92,5
BA,1.0,0.168,10.84,6.12,4.72,8.232,2.2461,6.97,5
BA,1.0,0.1453,10.62,7.53,3.09,9.306,1.1542,9.24,5
BA,0.8,0.4265,12.33,6.94,5.39,9.328,1.9655,8.85,5
BA,0.8,0.0704,10.98,8.38,2.6,9.862,1.0123,9.68,5
BA,0.8,0.4153,9.72,5.83,3.89,7.746,1.6168,8.38,5
BA,0.6,0.0632,12.89,10.42,2.47,11.794,0.8871,11.94,5
BA,1.0,0.2722,9.84,4.2,5.64,7.194,2.4057,6.61,5
BA,1.0,0.0924,10.54,7.86,2.68,9.4567,1.4118,9.97,3
BA,0.8,0.7465,11.33,5.01,6.32,7.882,2.6164,8.23,5
BA,0.8,0.2054,10.83,6.44,4.39,9.284,1.7101,9.97,5
BA,1.0,0.2411,9.75,6.05,3.7,8.158,1.4146,8.1,5
BA,0.8,0.2394,10.65,4.23,6.42,7.688,2.7201,6.75,5
BA,1.0,0.3915,10.06,4.55,5.51,7.176,2.4288,5.97,5
BA,1.0,0.3258,12.73,5.53,7.2,10.024,2.8694,11.22,5
BA,1.0,0.538,12.55,3.61,8.94,8.954,3.7372,10.74,5
BA,1.0,0.2599,9.39,4.71,4.68,7.592,2.0802,8.87,5
BA,1.0,0.2728,10.41,4.68,5.73,7.206,2.7764,5.89,5
BA,1.0,0.1961,12.72,4.84,7.88,9.352,3.8681,11.47,5
BA,0.8,0.0483,10.64,8.65,1.99,9.888,0.7538,9.96,5
BA,1.0,0.0301,10.91,8.6,2.31,9.802,1.0115,9.59,5
BA,0.6,0.0252,10.78,9.48,1.3,10.272,0.481,10.38,5
BA,0.4,0.1158,11.57,8.6,2.97,10.122,1.1668,9.99,5
BA,1.0,0.0019,10.19,9.14,1.05,9.9075,0.5123,10.15,4
BA,1.0,0.1845,13.2,9.13,4.07,11.122,1.4645,11.06,5
BA,0.25,0.0574,10.21,8.64,1.57,9.3375,0.6514,9.25,4
BA,0.8,0.5145,10.68,6.03,4.65,8.054,1.9842,8.53,5
BA,1.0,0.3047,10.33,6.39,3.94,8.496,1.4652,8.24,5
BA,0.8,0.0684,10.4,8.17,2.23,9.306,0.9158,8.95,5
BA,0.8,0.1444,10.78,8.11,2.67,9.224,0.972,9.05,5
BA,0.8,0.4784,11.36,5.55,5.81,8.64,2.4241,9.62,5
BA,0.6,0.2971,13.31,8.11,5.2,10.522,1.8997,10.71,5
BA,0.6,0.1993,11.39,7.64,3.75,9.814,1.3608,10.05,5
BA,0.8,0.0182,10.97,9.3,1.67,10.494,0.6769,10.73,5
BA,0.8,0.0238,11.71,8.67,3.04,10.254,1.3438,9.67,5
BA,0.75,0.1814,11.99,6.92,5.07,10.09,2.2438,10.725,4
BA,0.75,0.0025,11.84,11.35,0.49,11.585,0.2461,11.575,4
BA,1.0,0.1808,11.2,7.2,4.0,9.82,1.5243,10.22,5
BA,0.75,0.0358,10.31,9.12,1.19,9.5325,0.5566,9.35,4
BA,1.0,0.1081,12.55,9.98,2.57,10.834,1.0389,10.3,5
BA,0.6,0.1799,14.79,10.17,4.62,11.46,1.9273,10.63,5
BA,0.6,0.143,10.56,6.84,3.72,9.096,1.4427,9.2,5
BA,0.8,0.5694,10.99,5.39,5.6,8.226,2.1398,8.44,5
BA,0.8,0.4057,11.42,6.79,4.63,8.578,1.7447,8.14,5
BA,1.0,0.2997,14.88,9.61,5.27,11.362,2.2771,10.15,5
BA,0.6,0.0051,14.36,11.92,2.44,13.266,1.0617,13.09,5
BA,1.0,0.0645,17.04,11.86,5.18,15.07,2.2967,15.69,4
BA,1.0,0.18,15.7,10.99,4.71,12.49,1.928,11.83,5
BA,0.75,0.1738,16.52,10.4,6.12,12.9075,2.5786,12.355,4
BA,0.8,0.0461,14.31,8.94,5.37,12.682,2.1781,13.35,5
BA,1.0,0.0325,13.1,11.08,2.02,12.005,1.0616,11.92,4
BA,0.8,0.0728,14.19,10.05,4.14,12.106,1.8946,12.17,5
BA,0.8,0.3687,16.01,8.37,7.64,12.108,2.8082,12.1,5
BA,0.75,0.1221,14.83,8.32,6.51,12.435,2.9257,13.295,4
BA,0.8,0.1894,11.76,8.37,3.39,9.954,1.3473,10.11,5
BA,0.8,0.0461,15.36,12.43,2.93,13.954,1.3403,14.61,5
BA,1.0,0.0572,15.01,11.39,3.62,13.656,1.3724,13.86,5
BA,0.67,0.0016,13.68,12.51,1.17,13.2767,0.6643,13.64,3
BA,0.8,0.4171,14.67,7.19,7.48,11.032,2.8243,11.15,5
BA,0.8,0.1477,13.33,8.39,4.94,11.522,1.9235,12.3,5
BA,0.67,0.094,14.05,10.56,3.49,12.1767,1.7591,11.92,3
BA,0.6,0.199,14.9,5.5,9.4,12.27,3.86,14.08,5
BA,0.8,0.3041,13.96,7.27,6.69,10.948,2.5798,11.09,5
BA,0.6,0.1674,13.74,8.88,4.86,11.388,1.9318,11.02,5
BA,0.8,0.144,16.11,8.06,8.05,13.45,3.1656,14.19,5
BA,0.8,0.089,14.86,11.66,3.2,12.928,1.2619,13.07,5
BA,0.83,0.2033,15.14,10.52,4.62,12.2883,1.7333,11.9,6
BA,0.5,0.0207,14.91,10.97,3.94,13.405,1.8385,13.87,4
BA,0.5,0.2074,17.02,9.91,7.11,13.58,3.1875,13.695,4
BA,1.0,0.051,12.56,9.48,3.08,11.3267,1.2221,11.66,6
BA,0.6,0.0906,14.08,11.01,3.07,12.46,1.2252,12.77,5
BA,0.75,0.0281,13.59,10.46,3.13,12.5175,1.4259,13.01,4
BA,0.6,0.0898,15.19,11.87,3.32,13.192,1.2419,12.82,5
BA,0.83,0.2862,13.85,8.22,5.63,10.7467,2.1841,10.525,6
BA,0.83,0.1265,12.46,7.65,4.81,10.495,1.7848,10.755,6
BA,0.83,0.0621,15.78,12.98,2.8,14.0317,1.0097,13.96,6
BA,1.0,0.0548,14.63,11.49,3.14,12.408,1.2707,12.11,5
BA,0.8,0.1415,15.5,5.65,9.85,12.062,3.92,12.18,5
BA,0.83,0.1019,14.22,10.71,3.51,12.4583,1.181,12.335,6
BA,0.6,0.1054,13.95,10.8,3.15,12.176,1.2536,12.11,5
BA,0.83,0.0298,15.62,9.46,6.16,13.935,2.3495,14.9,6
BA,0.83,0.0481,12.9,9.83,3.07,11.5167,1.2784,11.64,6
BA,0.8,0.2043,15.45,10.37,5.08,12.562,2.0367,12.48,5
BA,1.0,0.0102,14.03,10.85,3.18,12.635,1.2786,12.67,6
BA,0.4,0.0251,15.72,13.82,1.9,14.568,0.7102,14.45,5
BA,0.8,0.1631,15.51,10.68,4.83,13.026,1.7762,12.79,5
BA,0.83,0.0776,13.0,6.87,6.13,11.2983,2.2832,12.15,6
BA,0.8,0.0944,13.22,5.51,7.71,9.708,3.3464,9.0,5
BA,0.8,0.2989,14.59,6.82,7.77,11.934,2.9709,12.73,5
BA,0.75,0.1849,14.63,9.96,4.67,12.065,2.1023,11.835,4
BA,0.8,0.208,15.94,7.58,8.36,12.788,3.348,14.1,5
BA,1.0,0.1949,14.9,7.07,7.83,11.754,3.1214,12.18,5
BA,1.0,0.2108,13.8,7.78,6.02,11.36,2.153,11.94,6
BA,0.75,0.0243,16.5,12.96,3.54,14.0,1.6732,13.27,4
BA,0.8,0.161,13.11,8.29,4.82,11.306,1.828,11.77,5
BA,0.6,0.0101,13.76,11.97,1.79,13.184,0.7084,13.34,5
BA,0.8,0.0613,14.82,12.09,2.73,13.328,0.9891,13.2,5
BA,0.67,0.1759,13.9,8.02,5.88,11.055,2.4554,11.245,6
BA,0.8,0.1644,15.76,10.89,4.87,12.834,2.1494,11.66,5
BA,0.8,0.4821,17.61,8.2,9.41,11.764,3.7872,11.99,5
BA,0.83,0.1909,15.16,7.03,8.13,12.3233,2.911,13.15,6
BA,0.5,0.0264,14.96,10.25,4.71,13.1667,1.8203,13.455,6
BA,0.83,0.1303,15.27,10.22,5.05,13.16,1.6727,13.34,6
BA,0.83,0.1321,16.21,11.77,4.44,13.5567,1.5255,13.315,6
BA,0.75,0.1845,14.77,8.63,6.14,12.06,2.7413,12.42,4
BA,0.8,0.2527,15.35,9.72,5.63,11.928,2.1766,11.87,5
BA,0.8,0.1007,14.45,9.86,4.59,12.85,1.773,13.54,5
BA,0.8,0.3219,14.04,8.07,5.97,11.026,2.2394,10.86,5
BA,0.4,0.0677,14.57,8.95,5.62,12.772,2.2564,13.5,5
BA,0.6,0.2263,13.56,8.51,5.05,11.174,2.0678,12.01,5
BA,0.6,0.0738,13.35,10.82,2.53,11.926,1.017,11.51,5
BA,0.83,0.3013,16.47,10.54,5.93,12.4383,2.2891,11.68,6
BA,0.83,0.0034,12.78,9.35,3.43,11.7067,1.2815,11.98,6
BA,0.67,0.2712,14.75,8.98,5.77,11.5483,2.2451,11.28,6
BA,0.83,0.0588,13.04,9.22,3.82,11.6033,1.6308,12.405,6
BA,0.4,0.0709,15.07,10.15,4.92,13.304,1.9126,13.41,5
BA,0.6,0.1323,14.05,10.37,3.68,11.402,1.5313,10.73,5
BA,0.67,0.0653,15.61,8.08,7.53,13.3883,2.9928,14.925,6
BA,1.0,0.1686,12.0,8.12,3.88,10.375,1.6448,10.69,4
BA,1.0,0.083,15.04,11.61,3.43,13.23,1.4713,13.48,5
BA,0.67,0.2698,14.34,8.13,6.21,11.5333,3.1477,12.13,3
BA,0.5,0.1345,16.69,11.95,4.74,14.0433,1.6791,13.675,6
BA,0.8,0.031,14.72,10.12,4.6,13.422,1.8833,13.99,5
BA,0.6,0.122,13.38,9.55,3.83,11.69,1.458,11.99,5
BA,0.8,0.0083,14.7,7.69,7.01,11.61,3.2839,12.28,5
BA,1.0,0.1258,12.82,8.03,4.79,11.208,1.8649,11.72,5
BA,1.0,0.2496,14.07,8.91,5.16,11.2675,2.1544,11.045,4
BA,0.8,0.0233,14.4,9.28,5.12,12.73,2.2318,14.04,5
BA,0.8,0.1022,15.17,8.75,6.42,12.296,2.6491,11.65,5
BA,0.75,0.3216,14.14,6.04,8.1,10.7175,3.6155,11.345,4
BA,0.8,0.2368,14.44,9.41,5.03,11.514,1.8568,10.95,5
BA,0.75,0.054,14.66,10.79,3.87,11.955,1.8142,11.185,4
BA,0.8,0.017,15.25,12.35,2.9,14.242,1.147,14.4,5
BA,1.0,0.047,12.82,11.0,1.82,11.698,0.8004,11.29,5
BA,0.5,0.1007,15.4,8.33,7.07,13.0225,3.2261,14.18,4
BA,1.0,0.0593,14.77,10.14,4.63,13.474,1.8849,14.17,5
BA,1.0,0.2146,15.16,10.23,4.93,12.255,1.8655,12.165,6
